itemCode,itemName,longDescription,totalStock,qtyInWhs01,qtyInDemoWhs,qtyInTS01Whs,qtyInNSW01Whs,qtyInQLD01Whs,qtyInVIC01Whs,qtyInWA01Whs
AS3014,DS.CK-GEM-01,"Cable Kit, Gemini COM Carrier",0,0,0,0,0,0,0,0
AS3018,DS.DMM-16-AT,,1,1,0,0,0,0,0,0
AS302-04/16-YR,SI.S302-04/16/0R-100/OB-NO,,0,0,0,0,0,0,0,0
AS302-06/F102,S302-F4/06/2G-114/0B-N0 (outside display) F102= kg),,0,0,0,0,0,0,0,0
AS3064,DS.DMM-32DX-AT,,0,0,0,0,0,0,0,0
AS3163,DS.C-MAG-KIT,,1,1,0,0,0,0,0,0
AS3165,DS.MAG-Z510LC-1G (9130032),,3,3,0,0,0,0,0,0
AS33512,DS.EMM-8M-XT,,0,0,0,0,0,0,0,0
AS33516,DS.9110293 Semicustom PC104 Ser,,25,25,0,0,0,0,0,0
AS3360,DS.STB-104,,2,2,0,0,0,0,0,0
AS3368,DS.HLV800-256AV,Helios 800MHz 256MB DAQ Video PC/104 CPU Module,2,2,0,0,0,0,0,0
AS3372,AL.33-72000-0080,,0,0,0,0,0,0,0,0
AS3375,DS.C-HLV-KIT,,0,0,0,0,0,0,0,0
AS3376,DS.DK-HLV800A-01,"Dev Kit, Helios 800MHz w/DAQ",0,0,0,0,0,0,0,0
AS34525,DS.SDK-ARS-LNX,,0,0,0,0,0,0,0,0
AS34526,DS.SDK-ARS-WE7-64,ARIES Windows 32bit Embedded 7 Software Development Kit w/64GB SATA DOM,0,0,0,0,0,0,0,0
AS3458,DS.JMM-512,,7,7,0,0,0,0,0,0
AS3459,DS.JMM-5012-AK,,1,1,0,0,0,0,0,0
AS3460,DS.6882601,,0,0,0,0,0,0,0,0
AS3461,DS.6980512,"Cable Power, 2x4 0.1"" Latching to Discrete Wires, 15""L",0,0,0,0,0,0,0,0
AS3462,DS.6980604,"Cable, Ethernet, Latching 2x5 2mm to RJ-45 Skt Panel Mt, 12""L",0,0,0,0,0,0,0,0
AS3471,DS.FLD-BB01,,0,0,0,0,0,0,0,0
AS3472,DS.FLD-BB02-Rev D,,3,3,0,0,0,0,0,0
AS3473,DS.JB-FLOYD-NAO-01,,0,0,0,0,0,0,0,0
AS3474,DS.JB-FLOYD-NAO-02,,0,0,0,0,0,0,0,0
AS3475,DS.JB-FLOYD-XNX-01,,0,0,0,0,0,0,0,0
AS3476,DS.JB-FLOYD-XNX-02,,0,0,0,0,0,0,0,0
AS3477,DS.STV-BB01,Stevie baseboard for Jetson AGX Xavier,0,0,0,0,0,0,0,0
AS3478,DS.CKSTV-01,Cable Kit for Stevie Jetson Xavier Carrier board,0,0,0,0,0,0,0,0
AS3479,DS.JB-STV-AGX32-01,"Stevie Nvidia AGX Xavier System Assembly, STV-BB01 Baseboard, Xavier Module & OS Installed",0,0,0,0,0,0,0,0
AS3480,DS.JAX-ASY-ONA4,"Jackson Development Kit, Orin Nano 4GB",0,0,0,0,0,0,0,0
AS3481,DS.JAX-ASY-ONX16,"Jackson Assembly, Nvidia Jetson Orin NX 16GB, Fan Sink, OS",0,0,0,0,0,0,0,0
AS3482,DS.CK-JAX-01,"Cable Kit, Jackson Nvidia Jetson Orin Nano / NX Carrier Board",0,0,0,0,0,0,0,0
AS3483,DS.JAXER-ASY-ONX16-HSK,"Jackson-ER Assembly, With Orin NX 16GB, 128GB SSD, Fan Sink, Linux OS Installed",0,0,0,0,0,0,0,0
AS3484,DS.CK-JAXER-01,Cable Kit for Jackson-ER,0,0,0,0,0,0,0,0
AS3485,DS.JAXER-ASY-ONX16-HSP,"Jackson-ER Assembly, With Orin NX 16GB, 128GB SSD, Heat Spreader, Linux OS Installed",0,0,0,0,0,0,0,0
AS3555-E,DS.FD-1GR-XT,,0,0,0,0,0,0,0,0
AS3561,DS.ACC-HDDMOUNT,,0,0,0,0,0,0,0,0
AS356195,DS.C-ATH-KIT,,0,0,0,0,0,0,0,0
AS35621,DS.ATHM500-256A,,0,0,0,0,0,0,0,0
AS3565,DS.ACC-HS104-12.7,,0,0,0,0,0,0,0,0
AS3601,NS.SDCFXS-064G SANDISK 64GB,,1,1,0,0,0,0,0,0
AS3891,TM.HESC104+DWD,,0,0,0,0,0,0,0,0
AS3891-1,TM.HESC104+DWD-1,,0,0,0,0,0,0,0,0
AS38923,TM.BAT-SLA25-LD,,1,1,0,0,0,0,0,0
AS3898,TM.HPS3512,,1,1,0,0,0,0,0,0
AS3972,TM.CT6-NC CANTAINER KIT 6,,2,2,0,0,0,0,0,0
AS3974,TM.VT6-NC,,1,1,0,0,0,0,0,0
AS4015,JK.M48T128Y-70 PM1,,6,6,0,0,0,0,0,0
AS4043,NS.M 8909 5VDC@2.6A PLUG PACK,,3,3,0,0,0,0,0,0
AS4115,MO.INTMUSB3FT,,13,13,0,0,0,0,0,0
AS4130,MO.GX24064-WB-BBI,,1,1,0,0,0,0,0,0
AS4141,MO.LK404-25-VPT,,1,1,0,0,0,0,0,0
AS4149,MO.MK2021-BL,,1,1,0,0,0,0,0,0
AS4150,MO.BLC-2021-AL-4BR,,1,1,0,0,0,0,0,0
AS4152,MO.LK204-25-E,,59,59,0,0,0,0,0,0
AS4155,MO.GLK24064-25-E,,1,1,0,0,0,0,0,0
AS4158,MO.GLK24064-25-VPT-E,,0,0,0,0,0,0,0,0
AS4159,MO.GLK24064-25-WB-VPT,,0,0,0,0,0,0,0,0
AS4160,MO.GLK240128-25-WB,,0,0,0,0,0,0,0,0
AS4203,DO.6-DE-104/16,,18,18,0,0,0,0,0,0
AS4302,MM.ZQF60(R)13.5S 4200,,2,2,0,0,0,0,0,0
AS5106,CN.BNG022-01,,0,0,0,0,0,0,0,0
AS51062,CN.CBG090,,0,0,0,0,0,0,0,0
AS51075,CN.CBG131,,0,0,0,0,0,0,0,0
AS51077,CN.CBG117,,0,0,0,0,0,0,0,0
AS51081,CN.ADG018 PCI Express Dump Switch Card - RoHS Compliant,,0,0,0,0,0,0,0,0
AS5200,CN.JETSON XAVIER NX DEV.KIT,,0,0,0,0,0,0,0,0
AS5601,CN.XP002,,2,2,0,0,0,0,0,0
AS5602,CN.XMG001,,51,51,0,0,0,0,0,0
AS5606,CN.XPG002-01,,0,0,0,0,0,0,0,0
AS5607,CN.XPG003,,0,0,0,0,0,0,0,0
AS5647,CN.BFG002-01,,0,0,0,0,0,0,0,0
AS5651,CN.BLG062-1,,5,5,0,0,0,0,0,0
AS5655,CN.BLG020-01,,0,0,0,0,0,0,0,0
AS5702,CN.XT020 EXTREME/104 OPTO CARD,,0,0,0,0,0,0,0,0
AS5990C,CN.XOG005 WITHOUT CABLES,,0,0,0,0,0,0,0,0
AS5993,CN.XFG002,,0,0,0,0,0,0,0,0
AS6000,AT.LEODEMOBAS-ES,,1,1,0,0,0,0,0,0
AS6501,CT.RCO-1000-EHL-X6425E-10H,"Compact embedded system with Intel x6425E CPU, 2x DP, 1x HDMI, 2x COM, DIO, 1x 2.5"" SATA HDD Bay 8GB WT DDR4, AC-DC Power Adapter, VESA Mount Kit, Win 11 IoT Ent LTSC 2024 ESD OEI Entry  256G  TLC WT 2.5'' SSD",0,0,0,0,0,0,0,0
AS6972,AL.92-56087-0010,SSB064GTLC9-SB0-2A 2.5 inch SATA SSD 64GB 3D TLC 0°C ~ 70°C,0,0,0,0,0,0,0,0
AS7001,MM.MK IV LOCKER SYSTEM UNIT,,470,470,0,0,0,0,0,0
AS7501,NT.NRU-230V-AWP-059,"NRU-230V-AWP, IP66 NVIDIA® Jetson AGX Orin Computer with 8x GMSL2 inputs, 4x GbE and 1x 10GbE ports, including GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0 M.2 LN920N-GL from Telit, global version module M.2-LTE-LN920A6_Mod_Cbl40CM_kits, including Antenna Not including Storage",0,0,0,0,0,0,0,0
AS7502,NT.PA-280W-CW6P-2P,"280W AC-DC power adapter 24V 11.67A, 85~264VAC, -30~+70°C w/ Wafer FML6P to 2P End Terminal cable forAWP/SEMIL",0,0,0,0,0,0,0,0
AS7503,NT.Cblkit-FP-NRU-230V-AWP,"M12 cables (for ethernet, USB, serial, CAN)  For NRU-240S-AWP NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",0,0,0,0,0,0,0,0
AS7504,NT.Cbl-TpCPlug-DPM-1M,"TypeC Male Plug to DP Male Cable, Length : 1M",0,0,0,0,0,0,0,0
AS7505,NT.Cblkit-BP-NRU-230V-AWP,"Cblkit-BP-NRU-230V-AWP (For  GMSL2 camera)   NRU-230V-AWP back panel cable kit, including 8x Cbl-FAKRA-ZFM-ZFM-12M",0,0,0,0,0,0,0,0
AS8001,SP.SSD3F0R,"SATA SSD 2.5”, TLC BiCS5, SATA 3.0, 7.6 TB, -40 ~ +85C (WT) With DRAM, Power Failure Protection",0,0,0,0,0,0,0,0
AS84-0050,JK.LOGIFLEX,,0,0,0,0,0,0,0,0
AS84-0120A,JK.PICOFLASH,,1,1,0,0,0,0,0,0
AS89-0055,JK.LogicFlex-EPX,,0,0,0,0,0,0,0,0
AS89-0145,JK.OMNI-EP,,1,1,0,0,0,0,0,0
AS9003,MM.VEGA1-DEMO F01872,,1,1,0,0,0,0,0,0
AS90035,MM.ZENCONTROL -VER 3,,0,0,0,0,0,0,0,0
AS9004,AL.95-321000-5210 SSD,,0,0,0,0,0,0,0,0
AS90041,AL.95-32100-6310,SSB512GTLC9-SB2-4A 2.5 inch SATA SSD 512GB 3D TLC 0°C ~ 70°C,1,1,0,0,0,0,0,0
AS90042,AL.SSB512GTLE9-SB2-4A,2.5 inch SATA SSD 512GB 3D TLC -40°C ~ 85°C,0,0,0,0,0,0,0,0
AS9005,"AT.ESP906-CL-45EU SERVER, INCLUDE REMOVE AND INSTALL",,89,89,0,0,0,0,0,0
AS9006,MM.W808 + FREE STANDING STYLE,,0,0,0,0,0,0,0,0
AS9007,AL.NEON CAMERA KIT,,0,0,0,0,0,0,0,0
AS9008,"MM.FIB POWER SUPPLY, INCLUDING REMOVE AND INSTALL",,0,0,0,0,0,0,0,0
AS9009,"MM.TT BOARD (FIB), INCLUDE REMOVE AND INSTALL",,9,9,0,0,0,0,0,0
AS9010,MM.RJ45 ENET CAT6 PATCH LEAD SHEALDED,,2,2,0,0,0,0,0,0
AS9011,MM.RJ45 ENET BULKHEAD RS7684425,,17,17,0,0,0,0,0,0
AS9012,MM.POWER PLUG IEC320 RS1737812,,0,0,0,0,0,0,0,0
AS9013,MM.AMS-100,,0,0,0,0,0,0,0,0
AS9020,IB.IBASE AMI230AFM,,0,0,0,0,0,0,0,0
AS9021,IB.IBASE SC2AMI230-OA1200R PS,,0,0,0,0,0,0,0,0
AS9022,MM.Windows® 10 IoT Enterprise 2019 LTSC Value (ESD) PKEA license,,10,10,0,0,0,0,0,0
AS9023,MM.Win10 IoT Ent LTSB 2019 MultiLang Value PKEA LABEL (MICROSOFT:MUU-00004),,0,0,0,0,0,0,0,0
AS9024,MM.EP2-07318,"Windows® 11 IoT Enterprise LTSC 2024 High End (ESD), PKEA",135,135,0,0,0,0,0,0
AS9300,AT.ADAM-6060-D,,0,0,0,0,0,0,0,0
AS9400,AA.BOXER-8221AI-A2-1110,BOXER-8221AI AI@Edge Compact Fanless Embedded BOX PC with NVIDIA Jetson Nano BV 4GB RAM 32GB,0,0,0,0,0,0,0,0
AS9401,AA.BOXER-8251AI-A1-1010,BOXER-8251AI AI@Edge Compact Fanless Embedded BOX PC with NVIDIA Jetson Xavier NX 8GB and 16GBeMMC,0,0,0,0,0,0,0,0
AS9402,AA.125300611,(TF)Power Adapter.DC.100/240V.12V.5A.60W.2p phoenix P=3.81mm.FSP.FSP060-DHAN3/9NA0608085,0,0,0,0,0,0,0,0
AS9500,AV.NUC-APL-34-A1-2R,"""""NUC-APL-Slim type, Model :  NUC-APL-34-A1-2R Including1) Transcend DDR3-1866 8GB SODIMM, 512Mx82) ACC-M2-42-256G-01R : Transcned M.2 2242 256GB SSD, MLCCPU Intel® Celeron® Processor J3455 (2M Cache, up to 2.3 GHz)Memory 1 x 204-pin SO-DIMM Socket, Max, Up to 8GB DDR3L 1866MHzI/O Port Front: 2xLED, 1xPWR button, 2xHDMI, 2xUSBRear: 1xRS232/RS442/485, 2xGb LAN, 2xUSB, 1xDC INExpansion1 x M.2 (Key-E), 1 x M.2 (Key-B)Storage Device1 x M.2 (2242, Key-B)Power Supply+12V/5A AdapterPower Input: Typical +12VEnvironment Operating Temp. :0°C ~ 50°C (32°F ~ 122°F)"" To Include all Power supply /plug for Australia",0,0,0,0,0,0,0,0
AS9501,AV.EPC-APL-34-A1-1R,"Including Transcend DDR3-1866 8GB SODIMM, 512Mx8 ACC-MSA-128G-05R : Transcend mSATA 128GB SSD, MLC ESW-075R : Windows® 10 IoT Enterprise 2019 LTSC Entry EPKEA (ESD)",0,0,0,0,0,0,0,0
AS9501A,AV.EPC-APL-34-A1-1R (W/MICROSOFT WINDOWS 10 PRO),,0,0,0,0,0,0,0,0
AS9502,ID.M4S0-AGS1O5RG,SO-DIMM 16GB Ram,0,0,0,0,0,0,0,0
AS9503A,AV.EPC-APL-34-B1-08R (W/MICROSOFT WINDOWS 10 PRO),,0,0,0,0,0,0,0,0
AS9503B,AV.EPC-APL-34-C1-08R ( WINDOWS NOT INCLUDED),,0,0,0,0,0,0,0,0
ASA0001,AL.MC7430 LTE 4G/3G MINIPCIE,,2,2,0,0,0,0,0,0
ASA0005,NS.STUBBY ANTENNA 5DB,,0,0,0,0,0,0,0,0
ASA0007,CO.BB-AOAGSM-TG09 ANTENNA,,5,5,0,0,0,0,0,0
ASA0008,AL.RS9113 WIFI/BT KIT,,0,0,0,0,0,0,0,0
ASA0010,MM.MINIPCI SIM ELS61-AUS,,48,48,0,0,0,0,0,0
ASA0011,AL.MCM-204,,0,0,0,0,0,0,0,0
ASB232LPTTL,BB.232LPTTL PORT POW 232 TO TTL CONV,,0,0,0,0,0,0,0,0
ASB232SPHI4,BB.PORT POW 4KV 232 OPTO ISO,,5,5,0,0,0,0,0,0
ASB308-1,BB.SR30810015-SWH,,0,0,0,0,0,0,0,0
ASB308-2,BB.SR30810325-SWH,,0,0,0,0,0,0,0,0
ASB422CFCR,BB.REV232/422 4CHAN CONV,,0,0,0,0,0,0,0,0
ASB422PP9TB,BB.PORT POW 9PIN 232/422 CONV,,15,15,0,0,0,0,0,0
ASB485LDRC9,BB.MCX485LDRC9#,485LDRC9 SERIAL CONVERTER,0,0,0,0,0,0,0,0
ASB485SD9RJ,BB.9PIN 232/485 CONV W/SD&RJ11,,3,3,0,0,0,0,0,0
ASB4WSD9R,BB.2-4 WIRE 422/485 9PIN CONV.,,9,9,0,0,0,0,0,0
ASB4WSD9TB,BB.4WSD9TB,,0,0,0,0,0,0,0,0
ASB855-10625,BB.855-10625,,0,0,0,0,0,0,0,0
ASB9PMDS,BB.9PMDS,,0,0,0,0,0,0,0,0
ASBCL-906,BB.CL-906,,11,11,0,0,0,0,0,0
ASBCL-906TT,BB.CL-906TT,,5,5,0,0,0,0,0,0
ASBDVP-7021HE,BB.DVP-7021HE,2-ch Full HD H.264/MPEG4 PCIe Video Capture Card,0,0,0,0,0,0,0,0
ASBEIS-EXTEND,BB.EIS-EXTEND,,0,0,0,0,0,0,0,0
ASBEIS-EXTENDC,BB.EIS-EXTEND-C,,0,0,0,0,0,0,0,0
ASBEIS2-EXTEND,BB.BB-EIS2-EXTEND,,0,0,0,0,0,0,0,0
ASBESP414,BB.ESP414,,0,0,0,0,0,0,0,0
ASBESR901,BB.ESR901,,0,0,0,0,0,0,0,0
ASBESR904,BB.ESR904,,0,0,0,0,0,0,0,0
ASBFOSTCDR,BB.FOSTCDR,,0,0,0,0,0,0,0,0
ASBFOSTCDR-A,BB.FIBER MODEM OLD FOSTCDR,,0,0,0,0,0,0,0,0
ASBHESP4DR,AT.HESP4DR MODULE SURGE SUPPRESSOR RS485,,0,0,0,0,0,0,0,0
ASBHUBPORT4CDC,"BB.HUBPORT 4C, DC",,0,0,0,0,0,0,0,0
ASBMM232SPHI4,BB.MM232SPHI4,,0,0,0,0,0,0,0,0
ASBUC232A,PC.USB TO SERIAL ADAPTOR,,5,5,0,0,0,0,0,0
ASBUSB-4604B,BB.USB-4604B-BE,,0,0,0,0,0,0,0,0
ASBUSO9ML2-2P,BB.USO9ML2-2P,,0,0,0,0,0,0,0,0
ASBUSOPTL4,BB.USB TO ISOLATED 232/485 CON,,0,0,0,0,0,0,0,0
ASBUSPTL4,BB.USB TO 422/485 CONVERTOR,,0,0,0,0,0,0,0,0
ASBXTH9-1-AUS,PC.XTH9-PKI-RA-128,,0,0,0,0,0,0,0,0
ASBYS89612,BB.YS89612 11 DB GAIN ANTENNA,,0,0,0,0,0,0,0,0
ASBZZPROG1-USB,BB.ZZ-PROG1-USB,,0,0,0,0,0,0,0,0
ASC001,CO.UR5i V2F RS232 SL SET,,0,0,0,0,0,0,0,0
ASC003,CO.B-P-RB-v2-3,,1,1,0,0,0,0,0,0
ASC1000,MM.AC-B01BO-U04RJ-178-20,,139,139,0,0,0,0,0,0
ASC1001,MM.AC-S02BHU04RJ-F13-15,,320,320,0,0,0,0,0,0
ASCP001,FP.CP300-33 P Spin Clean Liners,,0,0,0,0,0,0,0,0
ASD064-1,DK.CFX064E121-DABEG00 64MB CF,,3,3,0,0,0,0,0,0
ASG06353,CN.ASG016 (DO NOT USE - USE AS06385),,0,0,0,0,0,0,0,0
ASI102-04,SI.S102-F4/14/0R-001/OB-NOF432,,0,0,0,0,0,0,0,0
ASI202-04,SI.S202-F3/06/0R-001/OB-A0,,0,0,0,0,0,0,0,0
ASI202-05,SI.S202-F5/06/OR-001/OB-A0-,,0,0,0,0,0,0,0,0
ASI202-06,SI.S202-F3/06/0R-0010B-N0 F432,,0,0,0,0,0,0,0,0
ASI202-07,SI.S202-F5/06/0R-001/OB/AO,,0,0,0,0,0,0,0,0
ASI302-02,SI.S302-03/10/2R-114/0A-SO,,0,0,0,0,0,0,0,0
ASI302-03,SI.S302-03/10/2R/244/0A-S0,,0,0,0,0,0,0,0,0
ASI302-03/25,SI.S302-03/25/0R-101/0B-P0,,0,0,0,0,0,0,0,0
ASI302-F3/10-(F103-T),SI.S302-F3/10/2R-121/0B-A0(F103=T),,0,0,0,0,0,0,0,0
ASI302-F3/16-(F103-T),SI.S302-F3/16/2R-121/0B-A0 (F103=T),,0,0,0,0,0,0,0,0
ASMD2202-D32-X,MS.MS2202-D32-X-P 32MB ETT,,0,0,0,0,0,0,0,0
ASP100,MW.RID-125-1205,,2,2,0,0,0,0,0,0
ASP105,MW.RID-TERMINAL COVER,,0,0,0,0,0,0,0,0
ASP110,MW.CLIMCB4-110,,0,0,0,0,0,0,0,0
ASP115,MW.CLIM-TERMINAL COVER,,0,0,0,0,0,0,0,0
ASP120,MW.RSP-750-12,,1,1,0,0,0,0,0,0
ASPCLG-60-12,MW.CLG-60-12,,1,1,0,0,0,0,0,0
ASPD-1000L-24,MW.SD-1000L-24 DC-DC CONVERTER 1000W 24VDC OUTPUT,,0,0,0,0,0,0,0,0
ASPDR-15-12,MW.DR-15-12 DIN RAIL PSU,,0,0,0,0,0,0,0,0
ASPDR-15-24,MW.DR-15-24,,0,0,0,0,0,0,0,0
ASPDR-15-5,MW.DR-15-5,,0,0,0,0,0,0,0,0
ASPDR-30-12,MW.DR-30-12,,1,1,0,0,0,0,0,0
ASPDRC-40A,MW.DRC-40A 12VDC PSU CHARGER,,2,2,0,0,0,0,0,0
ASPDRC-40B,MW.DRC-40B,,0,0,0,0,0,0,0,0
ASPDRC-60B,MW.DRC-60B,,1,1,0,0,0,0,0,0
ASPELG-75-12DA,MW.ELG-75-12DA,,0,0,0,0,0,0,0,0
ASPGST120A24-P1M,MW.GST120A24-P1M,"POWER SUPPLY, AC/DC,DESKTOP, PWR IN 85-264VAC, 0.7A/230VAC; PWR OUT 24VDC AT 5A, 120W, 2.5mm DC Jack",50,50,0,0,0,0,0,0
ASPHDR-15-24,MW.HDR-15-24,,0,0,0,0,0,0,0,0
ASPHDR-60-05,MW.HDR-60-05,,0,0,0,0,0,0,0,0
ASPL22-1,SP.SP-L22-A1-1010,,2,2,0,0,0,0,0,0
ASPLCM-40,MW.LCM-40,,1,1,0,0,0,0,0,0
ASPLCM-60,MW.LCM-60,,1,1,0,0,0,0,0,0
ASPLPS-1,PC.LPS-100-24,,2,2,0,0,0,0,0,0
ASPLPV-35-5MOD,MW.LPV-35-5 MODIFIED,,1,1,0,0,0,0,0,0
ASPLRS-150-24,MW.LRS-150-24,,5,5,0,0,0,0,0,0
ASPMDR-40-5,MW.MDR-40-5,,5,5,0,0,0,0,0,0
ASPMDR-60-48,MW.MDR-60-48,,2,2,0,0,0,0,0,0
ASPNTS-300-212AU,MW.NTS-300-212AU,Mean Well Inverter 300W 12VDC to 240VAC True Sine Wave,1,1,0,0,0,0,0,0
ASPPB-360P-12,MW.PB-360P-12,Mean Well Battery Charger 350W 14.4V 24.3A 3 Stage,0,0,0,0,0,0,0,0
ASPSD-1000L-48,MW.SD-1000L-48,Mean Well power supply 48VDC/48VDC,0,0,0,0,0,0,0,0
ASPSD-100B-24,MW.SD-100B-24,,0,0,0,0,0,0,0,0
ASPSD-100C-12,MW.SD-100C-12,Mean Well power supply 48VDC/12VDC,0,0,0,0,0,0,0,0
ASPSD-25B-12,MW.SD-25B-12,,5,5,0,0,0,0,0,0
ASPSD-25B-24,MW.SD-25B-24,,4,4,0,0,0,0,0,0
ASPSD-50B-12,MW.SD-50B-12,,0,0,0,0,0,0,0,0
ASPSD-50B-24,MW.SD-50B-24,,0,0,0,0,0,0,0,0
ASPTS200,MW.TS-200-112A,,0,0,0,0,0,0,0,0
ASPTS201,MW.TS-200-212C,MEAN WELL 12VDC TO 230VAC INVERTER-200W,0,0,0,0,0,0,0,0
ASS2004,SI.S302-03/06/0R-200/3B-M01474,,1,1,0,0,0,0,0,0
ASS2005,SI.S302-03/10/2R-114/0A-SO,,0,0,0,0,0,0,0,0
ASSSCREEN,MM.SILK SCREEN,,960,960,0,0,0,0,0,0
ASSX302-04/10,SI.SX302-04/10/0G-101/0A-EO,,1,1,0,0,0,0,0,0
ASSX402-05/OG,SI.SX402-420/05/OG-001/OB-PO,,0,0,0,0,0,0,0,0
AST268,MM.TELEBYTE 268 RS-232,,0,0,0,0,0,0,0,0
ASW050,WM.922665W19V0,,1,1,0,0,0,0,0,0
ASW1000,WM.M116TG,"11.6” Tablet, PCT, Core i5-1135G7, 4GB RAM, 128GB SSD, WIFI/BT/GPS, WIN10 IoT, LTE, 2D Barcode reader, Hotswappable Battery, Front cam, GPS, Glonss",0,0,0,0,0,0,0,0
ASW1001,WM.DD-M116,Desk dock for M116,0,0,0,0,0,0,0,0
ASW1002,WM.VD-M116,"Vehicle Docking (No VGA, with  power cable / terminal block)",0,0,0,0,0,0,0,0
ASW1200,WM.W10L100-EHH2OD,"10.1"" PCAP Touch Panel Mount Display, Panel Resolution : 1280*800, Brightness : 1,000 nits Operating Temperature : -25°C to 60°C with heater, With UV film Video Input : VGA + HDMI, With P-Cap Touch ( USB Interface ), With Panel Mount",0,0,0,0,0,0,0,0
ASW150,WM.98DT00A00006,VD-M101 Vehicle Docking Station for Win Mate Tablet,1,1,0,0,0,0,0,0
ASW200,WM.98KT00A00007,,1,1,0,0,0,0,0,0
ASW250,WM.98TA10I0002B,,1,1,0,0,0,0,0,0
ASW255,WM.MMK-24 (99KK24A00001),"24"" Bracket Stand, Option for PCAP Marine model Mounting Kit",0,0,0,0,0,0,0,0
ASW300,WM.W24L100-MRA1FP,"24"" Marine Display, isolated 9-36VDC (with terminal block + external AC/DC power adapter), with P-Cap touch",0,0,0,0,0,0,0,0
ASW310,WM.FM07E VEHICLE MOUNTED COMPUTER,"7inch Windows Vehicle Mounted Computer, 1024*600, 1000 nits, PCT  Intel N6211EL, 8GB DDR4 (WT), 128GB m.2, 1 LAN (M12), WiFi, BT & GPS with antenna.  Built in CANBus+DIDO 9V-36V with Ignition Control (M12 type, No Isolation) Support  -20 - 60 degree WIN 1- IoT Enterprise LTSC 1809 OS M12 Power cable",0,0,0,0,0,0,0,0
ASW320,WM.R19IHAT66EX-T (98P019A000I0),"19"" ATEX Panel PC with Intel® Core™ i5-1135G7, 16GB DDR4 (Wide Temp), Storage: 512GB M.2 SSD (Wide Temp), P-Cap Touch,  Windows 10 IoT Enterprise",0,0,0,0,0,0,0,0
ASW321,WM.R19IHAT66EX-T (98P019A000I7),"19"" ATEX Panel PC with Intel® Core™ i5-1135G7, 16GB DDR4 (Wide Temp), Storage: 512GB M.2 SSD (Wide Temp), P-Cap Touch,  Windows 11 IoT Enterprise",0,0,0,0,0,0,0,0
ASW4000,WM.M101AD-E/4G,"10.1” Windows ATEX Rugged Tablet, Core™ i51235U, 16GB RAM, 256GB SSD, P-cap touch,  WiFi/Bluetooth GNSS: GPS, GLONASS , 2MP front, 8MP rear camera, Hot-swappable Battery, Windows 10 IoT Enterprise LTSC,-10°C - 50°C,  Quectel EM060K 4G LTE module",0,0,0,0,0,0,0,0
ASW4001,WM.M101AD-E/5G,"10.1” Windows ATEX Rugged Tablet, Core™ i51235U, 16GB RAM, 256GB SSD, P-cap touch,  WiFi/Bluetooth GNSS: GPS, GLONASS , 2MP front, 8MP rear camera, Hot-swappable Battery, Windows 10 IoT Enterprise LTSC,-10°C - 50°C,  Sierra EM9291  5G module",0,0,0,0,0,0,0,0
ASX102-14/25-OB,SI.SX102-14/18/OG-001/02-NO,,0,0,0,0,0,0,0,0
ASX402-220-OB-PO,SI.SX402-220/05/06-001/OB-PO,,0,0,0,0,0,0,0,0
ATA1000,KE.WB-23402 RED BUSHING,,152,152,0,0,0,0,0,0
ATA1010,KE.WB-23403 BLUE BUSHING,,75,75,0,0,0,0,0,0
ATA1030,KE.WB-23405 RED WAX BUSTER,,150,150,0,0,0,0,0,0
ATA1040,KE.WB-23406 BLUE WAX BUSTER,,150,150,0,0,0,0,0,0
ATA1046,KE.WB-3409 ED/EP F/ELASTOMER,,40,40,0,0,0,0,0,0
ATA1048,KE.WB-3410 ED/EP F/ELASTOMER,,54,54,0,0,0,0,0,0
ATA2050S,KE.WB-23828 NO WAX BULK BOX,,4,4,0,0,0,0,0,0
ATC4000,KE.KT44-SC000100-00 BLACK CLIP,,0,0,0,0,0,0,0,0
ATC4115,MM.MP-1 TRANSLUCENT CLIP,,5112,5112,0,0,0,0,0,0
ATC4120,MM.MP-1 GRAY CLIP,,0,0,0,0,0,0,0,0
ATC4980,MM.FGG.00.303.CLAD22Z,,1,1,0,0,0,0,0,0
ATC5020,MM.GMA.00.018.DN,,40,40,0,0,0,0,0,0
ATM1168,KE.EL-29924-P25 PRE-WIRED,,0,0,0,0,0,0,0,0
ATM1302,KE.EK-23024-C36,,138,138,0,0,0,0,0,0
ATM1305,KE.EK-23027-C36,,2,2,0,0,0,0,0,0
ATM1307,KE.EK-23024-P07 2M CABLE,,2,2,0,0,0,0,0,0
ATM13071,KE.EK-23024-P01 1M LEAD,,0,0,0,0,0,0,0,0
ATM1308,KE.EM-23046-P07 1M lead,,0,0,0,0,0,0,0,0
ATM1312,KE.EK-23028-C36,,85,85,0,0,0,0,0,0
ATM1360,KE.EK-29965,,0,0,0,0,0,0,0,0
ATM14115,KE.EL-23077-153,,0,0,0,0,0,0,0,0
ATM1625,KE.FG-23329-P07 1M lead,,0,0,0,0,0,0,0,0
ATM16256,KE.FG-23329-D65,,100,100,0,0,0,0,0,0
